Quotazioni Fantacalcio Stagione 2021 22,,,,,,,,,,,,
Id,R,RM,Nome,Squadra,Qt.A,Qt.I,Diff.,Qt.A M,Qt.I M,Diff.M,FVM,FVM M
218,P,Por,Perin,Juventus,2,1,1,2,1,1,0,0
5005,P,Por,Zoet,Spezia,2,7,-5,2,7,-5,0,0
41,P,Por,Mirante,Milan,1,1,0,1,1,0,0,0
158,P,Por,Lezzerini,Venezia,1,5,-4,1,5,-4,0,0
160,P,Por,Tatarusanu,Milan,1,1,0,1,1,0,0,0
220,P,Por,Ujkani,Empoli,1,1,0,1,1,0,0,0
318,P,Por,Marchetti,Genoa,1,1,0,1,1,0,0,0
510,P,Por,Pegolo,Sassuolo,1,1,0,1,1,0,0,0
1843,P,Por,Radu I.,Inter,1,1,0,1,1,0,0,0
1889,P,Por,Cordaz,Inter,1,1,0,1,1,0,0,0
1946,P,Por,Aresti,Cagliari,1,1,0,1,1,0,0,0
1947,P,Por,Fiorillo,Salernitana,1,1,0,1,1,0,0,0
2127,P,Por,Satalino,Sassuolo,1,1,0,1,1,0,0,0
2249,P,Por,Santurro,Udinese,1,1,0,1,1,0,0,0
2297,P,Por,Rossi F.,Atalanta,1,1,0,1,1,0,0,0
2628,P,Por,Romero S.,Venezia,1,5,-4,1,5,-4,0,0
2781,P,Por,Fuzato,Roma,1,1,0,1,1,0,0,0
2790,P,Por,Rosati,Fiorentina,1,1,0,1,1,0,0,0
4491,P,Por,Berardi A.,Verona,1,1,0,1,1,0,0,0
4525,P,Por,Gemello,Torino,1,1,0,1,1,0,0,0
4977,P,Por,Ravaglia,Sampdoria,1,1,0,1,1,0,0,0
4996,P,Por,Pandur,Verona,1,1,0,1,1,0,0,0
5304,P,Por,Boer,Roma,1,1,0,1,1,0,0,0
5333,P,Por,Gasparini,Udinese,1,1,0,1,1,0,0,0
5448,P,Por,Furlan,Empoli,1,1,0,1,1,0,0,0
5502,P,Por,Adamonis,Lazio,1,1,0,1,1,0,0,0
5518,P,Por,Marfella,Napoli,1,1,0,1,1,0,0,0
5521,P,Por,Bertinato,Venezia,1,1,0,1,1,0,0,0
5682,P,Por,Molla,Bologna,1,1,0,1,1,0,0,0
5704,P,Por,Russo,Salernitana,1,1,0,1,1,0,0,0
5707,P,Por,Piana,Udinese,1,1,0,1,1,0,0,0
5713,P,Por,Neri,Venezia,1,1,0,1,1,0,0,0
4292,D,Ds;E,Hernandez T.,Milan,19,21,-2,19,21,-2,0,0
697,D,Dd;E,Cuadrado,Juventus,18,18,0,18,18,0,0,0
2788,D,Dc,Bremer,Torino,18,12,6,18,12,6,0,0
5513,D,E,Dumfries,Inter,18,12,6,18,12,6,0,0
392,D,Dc,Koulibaly,Napoli,17,12,5,17,12,5,0,0
4409,D,Dc,Rrahmani,Napoli,17,5,12,17,5,12,0,0
581,D,Dd;E,Faraoni,Verona,16,14,2,16,14,2,0,0
798,D,Dc,Skriniar,Inter,16,15,1,16,15,1,0,0
4998,D,Dd;E,Molina N.,Udinese,16,12,4,16,12,4,0,0
286,D,Dc,Bonucci,Juventus,15,12,3,15,12,3,0,0
357,D,Dd;E,Calabria,Milan,15,11,4,15,11,4,0,0
4899,D,E,Singo,Torino,15,6,9,15,6,9,0,0
2816,D,Dd;E,Di Lorenzo,Napoli,14,11,3,14,11,3,0,0
4245,D,Dc,Smalling,Roma,14,10,4,14,10,4,0,0
4428,D,Dc,De Ligt,Juventus,14,12,2,14,12,2,0,0
4976,D,Dd;Dc,Kalulu,Milan,14,2,12,14,2,12,0,0
5355,D,Ds;E;M,Udogie,Udinese,14,4,10,14,5,9,0,0
253,D,Dd;Ds;Dc,D'ambrosio,Inter,13,5,8,13,6,7,0,0
554,D,E,Zappacosta,Atalanta,13,15,-2,12,14,-2,0,0
2759,D,Ds;Dc;E,Criscito,Genoa,13,8,5,13,9,4,0,0
487,D,Dd;E,De Silvestri,Bologna,12,7,5,12,7,5,0,0
513,D,Dc,Acerbi,Lazio,12,12,0,12,12,0,0,0
2120,D,Dc,Bastoni,Inter,12,11,1,12,11,1,0,0
2160,D,E,Gosens,Inter,12,25,-13,12,25,-13,0,0
4751,D,Dc,Tomori,Milan,12,12,0,12,12,0,0,0
4904,D,Dc,Mari',Udinese,12,7,5,12,7,5,0,0
5332,D,Ds;E,Bastoni S.,Spezia,12,7,5,12,7,5,0,0
142,D,Ds;E,Mario Rui,Napoli,11,5,6,11,5,6,0,0
252,D,Ds;E,Biraghi,Fiorentina,11,9,2,11,9,2,0,0
254,D,Ds;E,Dimarco,Inter,11,8,3,11,9,2,0,0
2181,D,Dc,Palomino,Atalanta,11,8,3,11,8,3,0,0
2263,D,Dd;E,Lazzari,Lazio,11,10,1,11,10,1,0,0
2525,D,E,Darmian,Inter,11,9,2,11,9,2,0,0
2180,D,Dd;E,Karsdorp,Roma,10,12,-2,10,12,-2,0,0
4412,D,Dc,Rodrigo Becao,Udinese,10,5,5,10,5,5,0,0
4994,D,E,Vojvoda,Torino,10,6,4,10,6,4,0,0
5300,D,Ds;E,Hickey,Bologna,10,3,7,10,3,7,0,0
5675,D,Dc,Theate,Bologna,10,7,3,10,7,3,0,0
118,D,Dc,Radovanovic,Salernitana,9,4,5,9,4,5,0,0
358,D,Dd;Ds;E,De Sciglio,Juventus,9,4,5,9,4,5,0,0
464,D,Dd;E,Florenzi,Milan,9,9,0,9,9,0,0,0
4237,D,Dd;Ds;E,Danilo,Juventus,9,14,-5,9,15,-6,0,0
4331,D,Dc,Ibanez,Roma,9,7,2,9,7,2,0,0
4982,D,Dc,Erlic,Spezia,9,7,2,9,7,2,0,0
5526,D,Dc,Scalvini,Atalanta,9,1,8,9,1,8,0,0
706,D,E,Ansaldi,Torino,8,11,-3,8,10,-2,0,0
2280,D,Dc,Nuytinck,Udinese,8,10,-2,8,10,-2,0,0
4332,D,Dc,Demiral,Atalanta,8,5,3,8,5,3,0,0
4421,D,Ds;E,Augello,Sampdoria,8,9,-1,8,9,-1,0,0
5479,D,Ds;Dc,Ceccaroni,Venezia,8,5,3,8,5,3,0,0
5514,D,Dc,Vasquez,Genoa,8,7,1,8,7,1,0,0
5520,D,Dd;Ds;E,Cambiaso,Genoa,8,1,7,8,1,7,0,0
288,D,Dc,Chiellini,Juventus,7,10,-3,7,10,-3,0,0
322,D,Dc,De Vrij,Inter,7,14,-7,7,14,-7,0,0
1847,D,Dc,Caldara,Venezia,7,3,4,7,3,4,0,0
1891,D,Dd;Dc,Ceccherini,Verona,7,4,3,7,5,2,0,0
2016,D,Dc,Fazio,Salernitana,7,4,3,7,4,3,0,0
2164,D,Dd;Dc,Milenkovic,Fiorentina,7,10,-3,7,11,-4,0,0
2169,D,Ds;E,Rodriguez R.,Torino,7,5,2,7,5,2,0,0
2296,D,Dc,Mancini,Roma,7,14,-7,7,14,-7,0,0
2784,D,Dc,Colley,Sampdoria,7,9,-2,7,9,-2,0,0
4530,D,Ds;E,Kyriakopoulos,Sassuolo,7,6,1,7,6,1,0,0
4887,D,Dd;E,Bellanova,Cagliari,7,2,5,7,2,5,0,0
4934,D,Dc,Lovato,Cagliari,7,4,3,7,4,3,0,0
5447,D,Dc,Altare,Cagliari,7,2,5,7,2,5,0,0
5449,D,Ds;E,Parisi,Empoli,7,4,3,7,4,3,0,0
5481,D,Dd;E,Mazzocchi,Salernitana,7,4,3,7,4,3,0,0
5695,D,Ds;E,Haps,Venezia,7,3,4,7,3,4,0,0
45,D,Dd;Dc,Ferrari A.,Sampdoria,6,3,3,6,4,2,0,0
76,D,Dc,Romagnoli S.,Empoli,6,5,1,6,5,1,0,0
695,D,Dc,Toloi,Atalanta,6,9,-3,6,9,-3,0,0
787,D,Dc,Djimsiti,Atalanta,6,10,-4,6,10,-4,0,0
1852,D,Ds;E,Spinazzola,Roma,6,13,-7,6,13,-7,0,0
1866,D,Dc,Ceppitelli,Cagliari,6,6,0,6,6,0,0,0
1895,D,Dc,Ferrari G.,Sassuolo,6,10,-4,6,10,-4,0,0
2130,D,E,Hateboer,Atalanta,6,13,-7,6,13,-7,0,0
2141,D,Dd;E,Depaoli,Verona,6,3,3,6,3,3,0,0
2614,D,Dd;E,Odriozola,Fiorentina,6,7,-1,6,7,-1,0,0
2633,D,Dc,Kjaer,Milan,6,12,-6,6,12,-6,0,0
4407,D,Ds;Dc,Igor,Fiorentina,6,4,2,6,5,1,0,0
4433,D,Dd;Ds;E,Zortea,Salernitana,6,4,2,7,5,2,0,0
4983,D,Dd;E,Ferrer,Spezia,6,2,4,6,2,4,0,0
5450,D,Dd;E,Stojanovic,Empoli,6,5,1,6,5,1,0,0
5498,D,Dd;Dc,Casale,Verona,6,3,3,6,3,3,0,0
5686,D,Dd;Dc;E,Soppy,Udinese,6,2,4,6,2,4,0,0
5748,D,Dd;E,Hefti,Genoa,6,4,2,6,4,2,0,0
11,D,Dd;E,Conti,Sampdoria,5,2,3,5,2,3,0,0
256,D,Ds;Dc,Juan Jesus,Napoli,5,3,2,5,3,2,0,0
327,D,Dd;Dc;E,Patric,Lazio,5,3,2,5,3,2,0,0
2188,D,Dd;Ds;E,Marusic,Lazio,5,6,-1,5,7,-2,0,0
2285,D,Dc,Bani,Genoa,5,4,1,5,4,1,0,0
2653,D,Ds;E,Lykogiannis,Cagliari,5,8,-3,5,8,-3,0,0
2728,D,Ds;E,Pellegrini Lu.,Juventus,5,4,1,5,4,1,0,0
2739,D,Ds;E,Reca,Spezia,5,5,0,5,5,0,0,0
2746,D,Ds;E,Dijks,Bologna,5,6,-1,5,6,-1,0,0
2865,D,E,Aina,Torino,5,5,0,5,5,0,0,0
4185,D,Dd;E,Maitland-Niles,Roma,5,6,-1,5,6,-1,0,0
4521,D,Dd;E,Muldur,Sassuolo,5,7,-2,5,7,-2,0,0
4719,D,Dc,Ampadu,Venezia,5,7,-2,5,7,-2,0,0
4895,D,Dc,Yoshida,Sampdoria,5,9,-4,5,9,-4,0,0
4979,D,Dd;Dc,Ayhan,Sassuolo,5,3,2,5,3,2,0,0
5375,D,E,Maehle,Atalanta,5,9,-4,5,9,-4,0,0
5475,D,Dd;Dc,Amian,Spezia,5,6,-1,5,7,-2,0,0
5693,D,Ds;Dc,Kiwior,Spezia,5,1,4,5,1,4,0,0
5750,D,Dc,Ostigard,Genoa,5,4,1,5,4,1,0,0
294,D,Dc,Rugani,Juventus,4,5,-1,4,5,-1,0,0
393,D,Ds;Dc,Luperto,Empoli,4,2,2,4,2,2,0,0
460,D,Dc,Romagnoli,Milan,4,7,-3,4,7,-3,0,0
633,D,Ds;E,Fares,Torino,4,4,0,4,4,0,0,0
640,D,Dd;Dc,Chiriches,Sassuolo,4,6,-2,4,6,-2,0,0
660,D,Dc,Gyomber,Salernitana,4,4,0,4,4,0,0,0
662,D,Ds;E,Alex Sandro,Juventus,4,11,-7,4,11,-7,0,0
770,D,E,Pezzella Giu.,Atalanta,4,7,-3,4,7,-3,0,0
2104,D,Dd;E,Bereszynski,Sampdoria,4,7,-3,4,7,-3,0,0
2174,D,Dd;Ds;E,Venuti,Fiorentina,4,3,1,4,3,1,0,0
2289,D,Ds;E,Dalbert,Cagliari,4,5,-1,4,5,-1,0,0
2318,D,Ds;E,Rogerio,Sassuolo,4,6,-2,4,6,-2,0,0
2335,D,Dc,Luiz Felipe,Lazio,4,7,-3,4,7,-3,0,0
2724,D,Ds;Dc,Buongiorno,Torino,4,6,-2,4,6,-2,0,0
2758,D,Dc,Gunter,Verona,4,6,-2,4,6,-2,0,0
2869,D,Ds;Dc,Djidji,Torino,4,2,2,4,2,2,0,0
4329,D,Dc,Nikolaou,Spezia,4,5,-1,4,5,-1,0,0
4378,D,Ds;Dc,Ranieri L.,Salernitana,4,3,1,4,3,1,0,0
4426,D,Dd;Ds;E,Toljan,Sassuolo,4,5,-1,4,6,-2,0,0
4775,D,Dd;Dc,Tuanzebe,Napoli,4,8,-4,4,8,-4,0,0
4888,D,Dc,Sutalo,Verona,4,2,2,4,2,2,0,0
4891,D,Dc,Soumaoro,Bologna,4,7,-3,4,7,-3,0,0
4925,D,Ds;Dc,Carboni,Cagliari,4,5,-1,4,5,-1,0,0
5354,D,Ds;E,Ruggeri,Salernitana,4,1,3,4,1,3,0,0
5509,D,Ds;E,Vina,Roma,4,9,-5,4,9,-5,0,0
5677,D,Dc,Perez N.,Udinese,4,7,-3,4,7,-3,0,0
5691,D,Dc,Zima,Torino,4,3,1,4,3,1,0,0
5718,D,Dc,Viti,Empoli,4,1,3,4,1,3,0,0
140,D,Dd;Ds;E,Hysaj,Lazio,3,6,-3,3,7,-4,0,0
226,D,Dd;Dc,Izzo,Torino,3,8,-5,3,8,-5,0,0
550,D,Dd;Dc,Maksimovic,Genoa,3,7,-4,3,7,-4,0,0
630,D,Dd;E,Sala,Spezia,3,2,1,3,2,1,0,0
1868,D,Ds;E,Murru,Sampdoria,3,3,0,3,3,0,0,0
2192,D,Dc,Bonifazi,Bologna,3,7,-4,3,7,-4,0,0
2312,D,Dc,Hristov,Spezia,3,1,2,3,1,2,0,0
4461,D,Dd;E,Zappa,Cagliari,3,7,-4,3,7,-4,0,0
4495,D,Dc,Kumbulla,Roma,3,6,-3,3,6,-3,0,0
5323,D,Dc,Martinez Quarta,Fiorentina,3,5,-2,3,5,-2,0,0
5365,D,Dc,Dragusin,Salernitana,3,1,2,3,1,2,0,0
5480,D,Dd;E,Ebuehi,Venezia,3,4,-1,3,4,-1,0,0
5484,D,Dc,Svoboda,Venezia,3,1,2,3,1,2,0,0
5527,D,Dd;Ds;E,Zanoli,Napoli,3,1,2,3,1,2,0,0
5804,D,Ds;E,Cacace,Empoli,3,2,1,3,2,1,0,0
15,D,Dd;Dc,Masiello,Genoa,2,4,-2,2,4,-2,0,0
73,D,Ds;Dc,Gagliolo,Salernitana,2,5,-3,2,5,-3,0,0
144,D,Dc,Tonelli,Empoli,2,5,-3,2,5,-3,0,0
261,D,Dc,Ranocchia,Inter,2,2,0,2,2,0,0,0
329,D,Ds;Dc,Radu,Lazio,2,5,-3,2,5,-3,0,0
390,D,Ds;E,Ghoulam,Napoli,2,2,0,2,2,0,0,0
418,D,Dc,Goldaniga,Cagliari,2,5,-3,2,5,-3,0,0
805,D,Dd;E,Fiamozzi,Empoli,2,3,-1,2,3,-1,0,0
2328,D,Dc,Vanheusden,Genoa,2,6,-4,2,6,-4,0,0
2453,D,Dc,Nastasic,Fiorentina,2,7,-5,2,7,-5,0,0
2668,D,Dd;Ds;Dc,Retsos,Verona,2,4,-2,2,4,-2,0,0
2769,D,Dc,Magnani,Sampdoria,2,5,-3,2,5,-3,0,0
4323,D,Ds;E,Zeegelaar,Udinese,2,7,-5,2,7,-5,0,0
4373,D,Dd;Ds;E,Mateju,Venezia,2,3,-1,3,4,-1,0,0
4374,D,Dc,Walukiewicz,Cagliari,2,6,-4,2,6,-4,0,0
4375,D,Ds;E,Terzic,Fiorentina,2,2,0,2,2,0,0,0
4881,D,Ds;E,Czyborra,Genoa,2,6,-4,2,6,-4,0,0
4945,D,Ds;E,Calafiori,Genoa,2,2,0,2,2,0,0,0
4946,D,Ds;E,Frabotta,Verona,2,2,0,2,2,0,0,0
5010,D,Dc,Ismajli,Empoli,2,6,-4,2,6,-4,0,0
5445,D,Dc,Binks,Bologna,2,1,1,2,1,1,0,0
5461,D,Ds;E,Kamenovic,Lazio,2,1,1,2,1,1,0,0
5466,D,Dc,Strandberg,Salernitana,2,3,-1,2,3,-1,0,0
5482,D,Dc,Modolo,Venezia,2,4,-2,2,4,-2,0,0
5503,D,Dd;E,Kechrida,Salernitana,2,1,1,2,1,1,0,0
5747,D,Dc,Ruan,Sassuolo,2,3,-1,2,3,-1,0,0
5764,D,Dc,Coppola D.,Verona,2,1,1,2,1,1,0,0
5793,D,Dd;E,Kasius,Bologna,2,1,1,2,1,1,0,0
50,D,Dd;Ds;E,Mbaye,Bologna,1,4,-3,1,5,-4,0,0
244,D,Dd;E,Ghiglione,Genoa,1,4,-3,1,4,-3,0,0
521,D,Ds;Dc,Peluso,Sassuolo,1,3,-2,1,3,-2,0,0
551,D,Ds;E,Molinaro,Venezia,1,2,-1,1,2,-1,0,0
2064,D,Dd;Ds;Dc,Veseli,Salernitana,1,4,-3,1,5,-4,0,0
2115,D,Dc,Delli Carri,Salernitana,1,1,0,1,1,0,0,0
2208,D,Ds;E,Jaroszynski,Salernitana,1,5,-4,1,5,-4,0,0
2214,D,Ds;Dc,Kolarov,Inter,1,3,-2,1,3,-2,0,0
2252,D,Ds;Dc,Marchizza,Empoli,1,5,-4,1,6,-5,0,0
2279,D,Dc,Romagna,Sassuolo,1,1,0,1,1,0,0,0
2315,D,Dd;E,Stryger Larsen,Udinese,1,7,-6,1,7,-6,0,0
2860,D,Dd;E,Malcuit,Napoli,1,3,-2,1,3,-2,0,0
4401,D,Dc,Gabbia,Milan,1,1,0,1,1,0,0,0
4493,D,Dc,Dawidowicz,Verona,1,6,-5,1,6,-5,0,0
4758,D,Dc,Benkovic,Udinese,1,4,-3,1,4,-3,0,0
4932,D,Dd;E;M,Ballarini,Udinese,1,1,0,1,1,0,0,0
5017,D,Ds;E,Ballo-Toure',Milan,1,5,-4,1,5,-4,0,0
5701,D,Dc,Obert,Cagliari,1,1,0,1,1,0,0,0
5739,D,Dd;Dc,De Winter,Juventus,1,1,0,1,1,0,0,0
5773,D,Ds;E,Ullmann,Venezia,1,3,-2,1,3,-2,0,0
5820,D,Dc,Bertola,Spezia,1,1,0,1,1,0,0,0
645,C,C;T,Milinkovic-Savic,Lazio,30,24,6,30,24,6,0,0
2077,C,C;T,Pasalic,Atalanta,28,18,10,29,19,10,0,0
2172,C,T,Barak,Verona,26,17,9,26,16,10,0,0
704,C,E;W,Perisic,Inter,25,13,12,25,14,11,0,0
2194,C,T,Calhanoglu,Inter,25,19,6,25,18,7,0,0
2775,C,C;T,Ruiz,Napoli,24,17,7,24,17,7,0,0
530,C,C;T,Pellegrini Lo.,Roma,23,22,1,24,23,1,0,0
632,C,T;A,Zaccagni,Lazio,23,18,5,23,18,5,0,0
1870,C,C,Barella,Inter,23,18,5,23,18,5,0,0
5451,C,T,Bajrami,Empoli,22,10,12,22,9,13,0,0
332,C,W,Candreva,Sampdoria,21,18,3,21,18,3,0,0
335,C,W;A,Felipe Anderson,Lazio,21,16,5,21,16,5,0,0
376,C,W;T,Verdi,Salernitana,21,11,10,21,11,10,0,0
152,C,C;T,Zielinski,Napoli,20,24,-4,21,25,-4,0,0
1980,C,W;T,Aramu,Venezia,20,10,10,20,10,10,0,0
2857,C,T,Traore' Hj.,Sassuolo,20,14,6,20,13,7,0,0
2085,C,T,Luis Alberto,Lazio,19,25,-6,19,24,-5,0,0
2529,C,T;A,Mkhitaryan,Roma,19,30,-11,19,31,-12,0,0
4427,C,T,Malinovskyi,Atalanta,19,26,-7,19,25,-6,0,0
4449,C,M;C,Tonali,Milan,19,5,14,19,5,14,0,0
150,C,W;T,Saponara,Fiorentina,18,8,10,18,8,10,0,0
4890,C,M;C,Tameze,Verona,18,7,11,18,7,11,0,0
5685,C,M;C,Koopmeiners,Atalanta,18,8,10,18,9,9,0,0
1850,C,M;C,Kessie',Milan,17,27,-10,17,28,-11,0,0
2167,C,W;A,Orsolini,Bologna,17,18,-1,17,18,-1,0,0
4376,C,C,Zurkowski,Empoli,17,4,13,18,3,15,0,0
5298,C,C,Pobega,Torino,17,6,11,17,6,11,0,0
2215,C,C,Veretout,Roma,16,23,-7,16,23,-7,0,0
4970,C,W;T,Messias,Milan,16,11,5,16,11,5,0,0
236,C,E;W,Lazovic,Verona,15,15,0,15,15,0,0,0
265,C,M;C,Brozovic,Inter,15,14,1,15,15,0,0,0
367,C,C;W;T,Bonaventura,Fiorentina,15,11,4,15,13,2,0,0
1972,C,M;C,Torreira,Fiorentina,15,9,6,15,9,6,0,0
4886,C,W;T,Pereiro,Cagliari,15,8,7,15,8,7,0,0
827,C,M;C,Locatelli,Juventus,14,16,-2,14,17,-3,0,0
2002,C,W;A,Chiesa,Juventus,14,29,-15,14,29,-15,0,0
2009,C,C;T,Lukic,Torino,14,9,5,14,8,6,0,0
2848,C,C,Frattesi,Sassuolo,14,7,7,14,7,7,0,0
4479,C,C;T,Elmas,Napoli,14,7,7,14,7,7,0,0
4825,C,W;T,Diaz B.,Milan,14,13,1,14,13,1,0,0
5119,C,T,Samardzic,Udinese,14,3,11,14,3,11,0,0
302,C,W;T,Pereyra,Udinese,13,17,-4,13,17,-4,0,0
2744,C,C,Svanberg,Bologna,13,12,1,13,12,1,0,0
2818,C,M;C,Bennacer,Milan,13,7,6,13,8,5,0,0
4287,C,M;C,Lobotka,Napoli,12,5,7,12,5,7,0,0
4658,C,W;A,Ikone',Fiorentina,12,15,-3,12,14,-2,0,0
4973,C,C,Mckennie,Juventus,12,15,-3,12,14,-2,0,0
4988,C,C,Maggiore,Spezia,12,13,-1,12,13,-1,0,0
5759,C,C,Oliveira,Roma,12,14,-2,12,14,-2,0,0
801,C,M;C,Gagliardini,Inter,11,6,5,11,6,5,0,0
2065,C,C;T,Praet,Torino,11,10,1,11,10,1,0,0
2432,C,M,Zakaria,Juventus,11,13,-2,11,13,-2,0,0
2839,C,W;A,Sottil,Fiorentina,11,8,3,11,8,3,0,0
4515,C,T;A,Agudelo,Spezia,11,7,4,11,6,5,0,0
4681,C,C;T,Lopez M.,Sassuolo,11,8,3,11,8,3,0,0
4892,C,W,Saelemaekers,Milan,11,11,0,11,10,1,0,0
5007,C,C;T,Ilic,Verona,11,8,3,11,8,3,0,0
5457,C,C,Maleh,Fiorentina,11,4,7,11,4,7,0,0
5486,C,C;W,Crnigoj,Venezia,11,3,8,11,3,8,0,0
22,C,M;C,De Roon,Atalanta,10,11,-1,10,11,-1,0,0
333,C,M;C,Cataldi,Lazio,10,3,7,10,3,7,0,0
526,C,M;C,Duncan,Fiorentina,10,4,6,10,4,6,0,0
1871,C,M;C,Deiola,Cagliari,10,2,8,10,3,7,0,0
2414,C,C,Vidal,Inter,10,8,2,10,7,3,0,0
2625,C,T,Soriano,Bologna,10,20,-10,9,19,-10,0,0
4220,C,M;C,Zambo Anguissa,Napoli,10,7,3,9,8,1,0,0
4498,C,C,Henderson L.,Empoli,10,3,7,10,3,7,0,0
4693,C,C;W;T,Amiri,Genoa,10,9,1,11,11,0,0,0
5001,C,T;A,Miranchuk,Atalanta,10,15,-5,10,15,-5,0,0
5788,C,T,Sabiri,Sampdoria,10,5,5,10,5,5,0,0
5792,C,M;C,Ederson D.s.,Salernitana,10,5,5,10,5,5,0,0
148,C,C;T,Krunic,Milan,9,5,4,9,5,4,0,0
779,C,M;C,Cristante,Roma,9,7,2,9,7,2,0,0
2253,C,C,Bandinelli,Empoli,9,2,7,9,2,7,0,0
2766,C,W;T,Zaniolo,Roma,9,19,-10,10,20,-10,0,0
2778,C,M;C,Stulac,Empoli,9,5,4,9,5,4,0,0
4393,C,M;C,Schouten,Bologna,9,7,2,9,8,1,0,0
4404,C,M;C,Thorsby,Sampdoria,9,9,0,10,10,0,0,0
4965,C,C,Marin,Cagliari,9,12,-3,9,11,-2,0,0
5329,C,M;C,Makengo,Udinese,9,2,7,9,2,7,0,0
5719,C,M;C,Asllani,Empoli,9,1,8,9,1,8,0,0
1978,C,C,Sensi,Sampdoria,8,7,1,8,6,2,0,0
1995,C,T,Djuricic,Sassuolo,8,15,-7,8,14,-6,0,0
2121,C,C,Melegoni,Genoa,8,2,6,8,2,6,0,0
2144,C,M;C,Coulibaly M.,Salernitana,8,4,4,8,4,4,0,0
2741,C,C;T,Pessina,Atalanta,8,14,-6,8,15,-7,0,0
4377,C,C;T,Castrovilli,Fiorentina,8,14,-6,8,14,-6,0,0
4522,C,M;C,Amrabat,Fiorentina,8,7,1,8,7,1,0,0
5800,C,W;T,Gudmundsson A.,Genoa,8,10,-2,8,10,-2,0,0
27,C,C,Grassi,Cagliari,7,3,4,7,3,4,0,0
184,C,W;T,Bernardeschi,Juventus,7,5,2,7,5,2,0,0
2117,C,C;T,Kastanos,Salernitana,7,5,2,7,5,2,0,0
2392,C,M,Walace,Udinese,7,6,1,7,6,1,0,0
4370,C,C;T,Portanova,Genoa,7,1,6,7,1,6,0,0
4459,C,M;C,Rovella,Genoa,7,4,3,7,4,3,0,0
4869,C,M;C,Dominguez,Bologna,7,6,1,7,7,0,0,0
5287,C,M;C,Arslan,Udinese,7,8,-1,7,8,-1,0,0
5397,C,T,Kovalenko,Spezia,7,5,2,7,4,3,0,0
5453,C,M;C,Ricci S.,Torino,7,5,2,7,5,2,0,0
170,C,M;C,Badelj,Genoa,6,8,-2,6,8,-2,0,0
237,C,W,Perotti,Salernitana,6,9,-3,6,9,-3,0,0
406,C,W,Callejon,Fiorentina,6,7,-1,6,7,-1,0,0
788,C,C,Freuler,Atalanta,6,15,-9,6,15,-9,0,0
1933,C,M;C,Mandragora,Torino,6,10,-4,6,10,-4,0,0
2011,C,M;C,Miguel Veloso,Verona,6,8,-2,6,8,-2,0,0
2076,C,M;C,Rog,Cagliari,6,7,-1,6,7,-1,0,0
4514,C,E;M,Nandez,Cagliari,6,12,-6,6,14,-8,0,0
5422,C,W;T,Zalewski,Roma,6,1,5,6,1,5,0,0
5504,C,M;C,Coulibaly L.,Salernitana,6,2,4,6,2,4,0,0
